d:\University\Studying\Dissertation\x264>x264.exe --min-keyint 10000 --bframes 0 --qp 5 --video-filter crop:300,0,300,0/resize:width=352,height=288 --psnr --verbose --fps 30 -o conference_QP5.mp4 conference_raw.avi 
ffms [error]: could not create video source
lavf [info]: 1920x1080p 0:1 @ 0/0 fps (cfr)
crop [info]: cropping to 1320x1080
resize [info]: resizing to 352x288
resize [warning]: converting from bgr24 to yuv420p
x264 [warning]: --psnr used with psy on: results will be invalid!
x264 [warning]: --tune psnr should be used if attempting to benchmark psnr!
x264 [debug]: using mv_range_thread = 24
x264 [info]: using SAR=1/1
x264 [info]: using cpu capabilities: MMX2 SSE2Fast SSSE3 SSE4.2 AVX
x264 [info]: profile High, level 1.3
x264 [debug]: frame=  53 QP=5.00 NAL=2 Slice:P Poc:106 I:21   P:375  SKIP:0    size=31756 bytes PSNR Y:55.71 U:57.65 V:57.93
x264 [debug]: frame=  54 QP=5.00 NAL=2 Slice:P Poc:108 I:24   P:372  SKIP:0    size=31448 bytes PSNR Y:55.71 U:57.57 V:57.71
x264 [debug]: frame=  55 QP=5.00 NAL=2 Slice:P Poc:110 I:20   P:376  SKIP:0    size=31844 bytes PSNR Y:55.69 U:57.54 V:57.88
x264 [debug]: frame=  56 QP=5.00 NAL=2 Slice:P Poc:112 I:21   P:375  SKIP:0    size=31046 bytes PSNR Y:55.66 U:57.60 V:57.83
x264 [debug]: frame=  57 QP=5.00 NAL=2 Slice:P Poc:114 I:15   P:381  SKIP:0    size=31592 bytes PSNR Y:55.65 U:57.55 V:57.78
x264 [debug]: frame=  58 QP=5.00 NAL=2 Slice:P Poc:116 I:15   P:381  SKIP:0    size=32455 bytes PSNR Y:55.71 U:57.54 V:57.72
x264 [debug]: frame=  59 QP=5.00 NAL=2 Slice:P Poc:118 I:14   P:382  SKIP:0    size=31567 bytes PSNR Y:55.67 U:57.58 V:57.85
x264 [debug]: frame=  60 QP=5.00 NAL=2 Slice:P Poc:120 I:15   P:381  SKIP:0    size=32878 bytes PSNR Y:55.72 U:57.66 V:57.88
x264 [debug]: frame=  61 QP=5.00 NAL=2 Slice:P Poc:122 I:15   P:381  SKIP:0    size=33662 bytes PSNR Y:55.74 U:57.60 V:57.74
x264 [debug]: frame=  62 QP=5.00 NAL=2 Slice:P Poc:124 I:14   P:382  SKIP:0    size=32633 bytes PSNR Y:55.70 U:57.61 V:57.69
x264 [debug]: frame=  63 QP=5.00 NAL=2 Slice:P Poc:126 I:25   P:371  SKIP:0    size=32674 bytes PSNR Y:55.68 U:57.68 V:57.77
x264 [debug]: frame=  64 QP=5.00 NAL=2 Slice:P Poc:128 I:19   P:377  SKIP:0    size=34227 bytes PSNR Y:55.73 U:57.63 V:57.89
x264 [debug]: frame=  65 QP=5.00 NAL=2 Slice:P Poc:130 I:11   P:385  SKIP:0    size=33254 bytes PSNR Y:55.72 U:57.44 V:57.65
x264 [debug]: frame=  66 QP=5.00 NAL=2 Slice:P Poc:132 I:19   P:377  SKIP:0    size=33111 bytes PSNR Y:55.71 U:57.55 V:57.74
x264 [debug]: frame=  67 QP=5.00 NAL=2 Slice:P Poc:134 I:11   P:385  SKIP:0    size=33593 bytes PSNR Y:55.72 U:57.59 V:57.76
x264 [debug]: frame=  68 QP=5.00 NAL=2 Slice:P Poc:136 I:18   P:378  SKIP:0    size=34026 bytes PSNR Y:55.72 U:57.55 V:57.89
x264 [debug]: frame=  69 QP=5.00 NAL=2 Slice:P Poc:138 I:21   P:375  SKIP:0    size=33690 bytes PSNR Y:55.70 U:57.53 V:57.63
x264 [debug]: frame=  70 QP=5.00 NAL=2 Slice:P Poc:140 I:14   P:382  SKIP:0    size=32805 bytes PSNR Y:55.74 U:57.54 V:57.73
x264 [debug]: frame=  71 QP=5.00 NAL=2 Slice:P Poc:142 I:15   P:381  SKIP:0    size=33584 bytes PSNR Y:55.73 U:57.50 V:57.74
x264 [debug]: frame=  72 QP=5.00 NAL=2 Slice:P Poc:144 I:22   P:374  SKIP:0    size=33469 bytes PSNR Y:55.74 U:57.70 V:57.79
x264 [debug]: frame=  73 QP=5.00 NAL=2 Slice:P Poc:146 I:25   P:371  SKIP:0    size=34546 bytes PSNR Y:55.77 U:57.73 V:57.68
x264 [debug]: frame=  74 QP=5.00 NAL=2 Slice:P Poc:148 I:25   P:371  SKIP:0    size=34284 bytes PSNR Y:55.69 U:57.51 V:57.80
x264 [debug]: frame=  75 QP=5.00 NAL=2 Slice:P Poc:150 I:18   P:378  SKIP:0    size=35183 bytes PSNR Y:55.76 U:57.67 V:57.76
x264 [debug]: frame=  76 QP=5.00 NAL=2 Slice:P Poc:152 I:18   P:378  SKIP:0    size=34520 bytes PSNR Y:55.72 U:57.63 V:57.71
x264 [debug]: frame=  77 QP=5.00 NAL=2 Slice:P Poc:154 I:19   P:377  SKIP:0    size=34504 bytes PSNR Y:55.71 U:57.49 V:57.76
x264 [debug]: frame=  78 QP=5.00 NAL=2 Slice:P Poc:156 I:24   P:372  SKIP:0    size=33559 bytes PSNR Y:55.77 U:57.44 V:57.85
x264 [debug]: frame=  79 QP=5.00 NAL=2 Slice:P Poc:158 I:28   P:368  SKIP:0    size=34250 bytes PSNR Y:55.69 U:57.60 V:57.75
x264 [debug]: frame=  80 QP=5.00 NAL=2 Slice:P Poc:160 I:22   P:374  SKIP:0    size=34040 bytes PSNR Y:55.69 U:57.59 V:57.76
x264 [debug]: frame=  81 QP=5.00 NAL=2 Slice:P Poc:162 I:26   P:370  SKIP:0    size=33455 bytes PSNR Y:55.73 U:57.62 V:57.79
x264 [debug]: frame=  82 QP=5.00 NAL=2 Slice:P Poc:164 I:19   P:377  SKIP:0    size=33585 bytes PSNR Y:55.76 U:57.62 V:57.74
x264 [debug]: frame=  83 QP=5.00 NAL=2 Slice:P Poc:166 I:37   P:359  SKIP:0    size=34164 bytes PSNR Y:55.79 U:57.68 V:57.91
x264 [debug]: frame=  84 QP=5.00 NAL=2 Slice:P Poc:168 I:28   P:368  SKIP:0    size=33396 bytes PSNR Y:55.73 U:57.71 V:57.93
x264 [debug]: frame=  85 QP=5.00 NAL=2 Slice:P Poc:170 I:18   P:378  SKIP:0    size=33391 bytes PSNR Y:55.74 U:57.63 V:57.66
x264 [debug]: frame=  86 QP=5.00 NAL=2 Slice:P Poc:172 I:21   P:375  SKIP:0    size=33461 bytes PSNR Y:55.73 U:57.65 V:57.93
x264 [debug]: frame=  87 QP=5.00 NAL=2 Slice:P Poc:174 I:17   P:379  SKIP:0    size=34008 bytes PSNR Y:55.74 U:57.64 V:57.75
x264 [debug]: frame=  88 QP=5.00 NAL=2 Slice:P Poc:176 I:17   P:379  SKIP:0    size=33729 bytes PSNR Y:55.73 U:57.60 V:57.87
x264 [debug]: frame=  89 QP=5.00 NAL=2 Slice:P Poc:178 I:16   P:380  SKIP:0    size=33000 bytes PSNR Y:55.70 U:57.49 V:57.77
x264 [debug]: frame=  90 QP=5.00 NAL=2 Slice:P Poc:180 I:16   P:380  SKIP:0    size=32567 bytes PSNR Y:55.71 U:57.53 V:57.78
x264 [debug]: frame=  91 QP=5.00 NAL=2 Slice:P Poc:182 I:23   P:373  SKIP:0    size=32759 bytes PSNR Y:55.82 U:57.50 V:57.81
x264 [debug]: frame=  92 QP=5.00 NAL=2 Slice:P Poc:184 I:15   P:381  SKIP:0    size=33158 bytes PSNR Y:55.72 U:57.49 V:57.70
x264 [debug]: frame=  93 QP=5.00 NAL=2 Slice:P Poc:186 I:24   P:372  SKIP:0    size=34076 bytes PSNR Y:55.69 U:57.50 V:57.84
x264 [debug]: frame=  94 QP=5.00 NAL=2 Slice:P Poc:188 I:25   P:371  SKIP:0    size=33252 bytes PSNR Y:55.72 U:57.54 V:57.85
x264 [debug]: frame=  95 QP=5.00 NAL=2 Slice:P Poc:190 I:23   P:373  SKIP:0    size=34046 bytes PSNR Y:55.78 U:57.64 V:57.72
x264 [debug]: frame=  96 QP=5.00 NAL=2 Slice:P Poc:192 I:23   P:373  SKIP:0    size=33003 bytes PSNR Y:55.72 U:57.67 V:57.86
x264 [debug]: frame=  97 QP=5.00 NAL=2 Slice:P Poc:194 I:30   P:366  SKIP:0    size=34218 bytes PSNR Y:55.77 U:57.54 V:57.91
x264 [debug]: frame=  98 QP=5.00 NAL=2 Slice:P Poc:196 I:35   P:361  SKIP:0    size=35259 bytes PSNR Y:55.74 U:57.63 V:57.92
x264 [debug]: frame=  99 QP=5.00 NAL=2 Slice:P Poc:198 I:30   P:366  SKIP:0    size=34937 bytes PSNR Y:55.74 U:57.59 V:57.67
x264 [debug]: frame= 100 QP=5.00 NAL=2 Slice:P Poc:200 I:43   P:353  SKIP:0    size=35322 bytes PSNR Y:55.71 U:57.56 V:57.87
